Uid,Names
38003996,Sándor Nagy
38003997,József Nagy
38004118,Barnabás Banicz
38004133,Péter Miskovics
38004252,Péter Fuhrmann
38004280,László Héray
38004360,Csaba Petruska
38004449,Károly Graszl
38004643,Mihály Ulviczky
38004667,Zsolt Czerula
38004671,Tamás Csamangó
38004734,János Molnár
38004782,Mátyás Eszterházy
38004810,Georgi Korudzhiev
38004812,Bálint Bajner
38004937,Tamás Cseri
38004938,Noel Fülöp
38004941,Dávid Kulcsár
38004974,Jevrem Kutyáncsánin
38004977,Tibor Dalmi
38004978,Norbert Lauer
38004980,József Fellai
38004981,Gábor Gergely
38004986,Mihály Kiri
38004989,István Buczkó
38004996,Zoltán Kenderes
38005005,Márton Tóth
38005011,Norbert Sajtós
38005013,Nenad Pozder
38005014,Szabolcs Toplenszki
38005017,László Roza
38005095,Matías Navarrete
38005100,Imre Fábián
38005101,Tamás Dinnyés
38005102,Péter Kovács
38005104,István Thám
38005108,Bence Kalmár
38005109,Gergő Gelencsér
38005111,Sebastian Bonica
38005114,Attila Tvaruska
38005115,András Ökrös
38005117,László Langer
38005120,László Varga
38005125,Róbert Váradi
38005132,Tamás Ancsák
38005134,Levente Balázs
38005135,Balázs Koszó
38005136,László Kormos
38005273,Krisztián Harangozó
38005342,Godslove Egejuru
38005345,Máté Kiss
38005349,Attila Simon
38005350,László Lencse
38005352,Milán Balikó
38005356,Szabolcs Pothárn
38005372,Krisztián Póti
38005374,Zoltán Vedres
38005376,Péter Metzger
38005377,Zsolt Kovács
38005380,Imre Tóth
38005382,Ádám Holczer
38005390,Ádám Horváth
38005415,Péter Pokorni
38005420,Roland Frőhlich
38005422,Ferenc Morvai
38005423,Balázs Varga
38005425,Szabolcs Müllerlei
38005428,Ádám Németh
38005429,Károly Milka
38005432,Zsolt Gévay
38005433,Róbert Béres
38005434,Zoltán Rakonczai
38005484,Adrián Szekeres
38005485,Csaba Ferkó
38005487,Zsolt Kerekes
38005493,András Töltősi
38005495,Roland Vastag
38005496,Ádám Présinger
38005499,Tamás Koltai
38005500,Balázs Sarus
38005505,Imre Laki
38005506,Andor Margitics
38005509,Balázs Suth
38005510,Tamás Horváth
38005570,István Berde
38005571,Árpád Dombi
38005572,Attila Dorogi
38005575,Ádám Horváth
38005576,Szabolcs Kis
38005577,Balázs Klement
38005580,Ádám Markó
38005583,Attila Sánta
38005587,Bence Zámbó
38005598,Krisztián Szabó
38005640,Peguy Ngam
38005645,Steve Beleck
38005651,Zsolt Dénes
38005676,Róbert Kis
38005678,Gyula Forró
38005680,Gábor Oletics
38005711,Péter Kutich
38005717,Csaba Knauz
38005725,Péter Gellén
38005728,Károly Baranyai
38005729,Péter Csanaki
38005730,Ádám Győry
38005735,Tamás Germán
38005742,Bence Varga
38005746,Attila Bene
38005747,Róbert Kiss
38005748,Balázs Fehér
38005760,Zsolt Berecz
38005768,János Szabó
38005822,Dániel Pankotai
38005823,Gábor Sajben
38005838,Gábor Dvorschák
38005840,Péter Kurucz
38005842,Márk Mészáros
38005851,László Ur
38005852,Márk Nikházi
38005905,Marcell Molnár
38006023,Máté Kiss
38006042,Bence Pénzváltó
38006046,Lucas
38006047,Vinícius
38006101,Péter Halasi
38006102,Dávid Sötét
38006104,András Fejes
38006145,István Kovács
38006288,Zsolt Csaba Magyari
38006289,Gergely János Szabó
38006290,Ottó Szörny
38006581,András Vági
38006767,Attila Busai
38007450,Aleksandar Alempijevic
38007451,Levente Járvás
38007452,Axel Tóth
38007453,Máté Burkus
38007456,Szilárd Devecseri
38007457,Dániel Lengyel
38007463,Csaba Nagy
38007472,Ádám Szabó
38007473,Norman Horváth
38007474,Róbert Kóka
38007497,Martin Izing
38007518,Yves Mboussi
38007519,Balázs Bartus
38007541,Géza Bakró
38007543,Bálint Borbély
38007544,Tamás Rubus
38007550,Bence Lannert
38007567,Előd Nagy
38007582,Márton Eppel
38007584,Attila Kornis
38007585,Dániel Kákonyi
38007589,Patrik Tischler
38007591,László Szabó
38007606,Attila Horváth
38007607,Ottó Handler
38007608,Attila Fritz
38007609,László Horváth
38007610,Károly Kreizler
38007611,Tibor Bokros
38007612,Nebil Gahwagi
38007613,Zoltán Búrány
38007614,Péter Takács
38007616,Gábor Reszli
38007617,László Balogh
38007618,Samuel Ato
38007619,Balázs Csoknyai
38007620,Roland Bohner
38007622,Balázs Gallé
38007624,Gergő Rása
38007628,Ádám Simon
38007635,Gábor Mohácsi
38007638,László Rácz
38007639,János Bácskai
38007649,Dániel Kiprich
38007650,Gergő Kovács
38007651,Gergely Délczeg
38007660,Péter Bálint
38007662,Patrik Blaskovits
38007664,Kálmán Tisza
38007665,Gergő Bánáti
38007670,Zsolt Veres
38007673,Gábor Agócs
38007674,Ferenc Bagihy
38007676,Tamás Pap
38007677,Dávid Vörös
38007678,Csaba Herczeg
38007680,Tamás Tövisháti
38007682,Csaba Dévai
38007684,Dániel Kovács
38007685,Tibor Deák
38007687,György Koskovits
38007689,Szabolcs Tóth
38007690,Zoltán Zámbori
38007691,Gábor Marics
38007693,Gergő Gálhidi
38007695,Attila Kis
38007696,Bálint Csönge
38007697,Dávid Hergenrőder
38007698,Gábor Surányi
38007707,Dávid Csecsődi
38007708,János Décsei
38007709,Attila Klein
38007710,Gergő Molnár
38007711,Zoltán Jeges
38007712,Márk Kereki
38007713,Tamás Klein
38007715,Renátó Papp
38007719,Norbert Angyal
38007721,Ádám Bódi
38007723,Norbert Kardos
38007724,Mihály Korhut
38007725,Bence Ludánszki
38007726,Gergő Oláh
38007727,Dániel Póser
38007730,József Varga
38007761,Krisztián Kiss
38007762,István Kovács
38007763,Bálint Nyilasi
38007767,Dániel Sváb
38007768,Bence Tóth
38007836,Tamás Leitold
38007838,Bence Serfőző
38007840,Máté Tóth
38008000,Zoltán Arnold
38008002,Gábor Dara
38008003,Dénes Dibusz
38008004,Győző Máté
38008019,Norbert Vass
38008022,Gábor Berki
38008025,Tamás Kőkuti
38008027,István Eszlátyi
38010833,Zoltán Czirjék
38010834,János Máté
38010864,Norbert Heffler
38010914,Patrik Hidi
38010915,Máté Madar
38010916,Roland Kunsági
38013439,Géza Fazakas
38013445,Norbert Könyves
38013563,István Bagi
38013844,Máté Sárdi
38013846,Ádám Heitler
38013847,Damion Scott
38013849,Péter Stocker
38013865,Dávid Szekér
38013989,Zsolt Balázs
3801405,Fausto Ferrari
3801411,Cristian Zaccardo
3801430,Simone Del Nero
3801435,Marco Marchionni
38014366,Tibor Jánosa
38014437,Balázs Szabó
38014451,Krisztián Dóczi
38014791,Balázs Nánási
38014792,Bence Bakos
38014793,Dávid Oláh
38014795,László Lakatos
38014796,Krisztián Varga
38014798,György Orgován
38014800,Márton Farkas
3801494,Davide Sinigaglia
38015009,Lajos Bertus
3801502,Andrea Gasbarroni
38015033,Bálint Filipánics
3801504,Domenico Maietta
38015055,Attila Vasas
3801514,Giuseppe Sculli
3801515,Manuel Sinato
3801517,Giampiero Pinzi
38015237,Ákos Tulipán
38015239,Ferenc Papp
38015240,Attila Hortó
38015241,Balázs Kerek
38015242,László Kiss
38015244,László Kádár
38015245,Péter Usztics
38015246,Steve Simtchatcha
38015247,Noah Makutima
38015248,Balázs Villám
38015250,László Szűcs
38015251,Dávid Görgényi
38015253,Dániel Dékány
38015254,Krisztián Kőhalmi
38015258,Donát Helesfay
38015260,Tamás Takács
38015262,Viktor Módi
38015264,Miklós Léki
38015271,Richárd Buku
38015272,Attila Boczki
38015279,Zoltán Csák
38015297,Ádám Balajti
38015298,Gergő Vaszicsku
38015299,Alex Szeleczki
38015300,Csaba Ponczók
38015302,Tamás Kerékgyártó
38015303,Ádám Zimányi
38015305,Roland Szolnoki
38015306,Csaba Balaskó
38015307,Dénes Olasz
38015308,Roland Baracskai
38015309,Ádám Gyurcsó
38015349,Máté Skriba
38015350,Bence Iszlai
38015351,István Kovács
38015352,Ferenc Rácz
38015353,Roland Ugrai
38015354,Márk Farkas
38015355,Milán Kalász
38015356,Bence Gyurján
38015366,Attila Fiola
38015367,Ádám Berkó
38015368,Dávid Féhr
38015516,Norbert Kóré
3801538,Alessandro Budel
38015389,Márkó Sós
38015390,Gergely Juhász
38015396,Ádám Nagy
3801540,Matteo Contini
38015405,László Németh
3801543,Michele Ferri
38015443,Tamás Markek
38015444,Péter Keszei
38015445,Adrián Kocsis
38015447,Tamás Turcsik
38015452,Roland Polareczki
38015453,Ádám Vittman
38015471,Patrik Poór
38015472,Krisztián Adorján
38015496,Sebastian Istrate
38015497,Bence Hermány
38015499,Balázs Vattai
38015502,Szabolcs Sorecz
38015504,Kristóf Papp
38015505,Ádám Albert
38015509,Milán Szilasi
3801551,Lorenzo Rossetti
38015510,Zsolt Szokol
38015511,Gábor Dócza
38015512,László Zelenyánszki
38015513,Péter Bernát
38015514,Tamás Kovács
38015515,Attila Bagyinszki
38015519,Krisztián Kovács
3801552,Davide Succi
38015521,Ádám Mayer
38015525,Gergely Vesszős
38015527,Dávid Hadházi
38015528,Róbert Czirba
38015529,Tamás Tóth
38015531,Krisztián Tóth
38015532,László Bozsó
38015533,Krisztián Orlóczki
38015534,Csaba Lévai
38015536,Bálint Gaál
38015538,Norbert Major
38015541,Balázs Pavlitzky
38015543,György Bognár
38015545,Bence Papp
38015547,Péter Csikesz
38015550,István Kozma
38015551,György Mojzer
38015552,Gábor Gadó
38015558,Gábor Ivusza
38015559,Tamás Marosvölgyi
38015560,Barna Papucsek
38015561,András Kütsön
38015562,Richárd Kovács
38015563,Zsolt Sipos
38015564,Zsolt Kovács
38015565,Tamás Pandúr
38015566,György Kottán
38015567,László Tóth
38015568,András Fisli
38015569,Balázs Osbáth
38015782,Robson de Sousa
38015790,Balázs Batizi-Pócsi
38015792,János Markos
38015793,Roland Matejkó
38015794,Ferenc Gazsi
38015799,Tibor Sánta
38015800,Miklós Péntek
38015805,Béla Jeddi
38015808,István Makai
38015810,Gergő Ráti
38015812,Máté Orosz
38015815,József Bíró
38015823,Bálint Gégény
38015824,Gergő Vasas
38015856,Patrik Lázár
38015869,Thiago Ribeiro da Silva
38015870,Paulo Albarracín
38015882,Attila Tanyi
38015890,Tamás Horváth
38015891,Electo Wilson
38015892,Ádám Privigyei
38015894,Richárd Frank
38015895,Mátyás Magos
38015896,Dávid Barczi
38015898,Bertold Popovics
38015900,Bence Szabó
38015902,Pál Urbán
38018959,Attila Burai
38015903,Ákos Szentgyörgyi
38015905,Viktor Nagy
38015906,Viktor Tölgyesi
38015942,Krisztián Simon
38016051,János Soós
38016052,Barnabás Babos
38016092,Adrián Kalmár
3801610,Maurizio Lanzaro
38016135,András Gárdos
3801625,Guido Di Deo
38016290,János Ferenczi
38016295,Csaba Tóth
38016296,Lajos Tóth
38016340,Gergő Beliczky
38016348,Máté Katona
3801651,Maurizio Bedin
3801659,Fábio Bilica
38016684,Kornél Kulcsár
38016704,Béla Lengyel
3801678,Andrea Carboni
38016824,Richárd Gamal
38016827,Balázs Gáspár
38016828,Zoltán Gáspár
38016838,Zsolt Merczel
3801686,Walter Bressan
3801687,Massimo Donati
38016895,Szabolcs Horváth
38016925,Ákos Krucsó
3801693,Mauro Minelli
3801694,Ivan Pelizzoli
38016965,István Sebők
38016967,Mohamadou Abdouraman
3801698,Stefano Salandra
38017048,Bence Horváth
3801706,Daniele Bonera
3801709,Roberto Cortellini
38017444,Tamás Szabó
38017446,Dániel Bozsóki
38017448,Tamás Molnár F.
38017450,Dániel Szűcs
38017451,Flórián Retek
38017473,Azevedo
38017474,Bernardo Frizoni
38017475,Botond Baráth
38017477,Richárd Czár
38017481,Bálint Vécsei
38017482,Roland Vólent
38017496,Jean-Baptiste Akassou
38017557,Viktor Miklos
38017558,József Windecker
38017642,Antal Bozsó
38017645,Zoltán Arany
38017647,Ádám Tányéros
38017648,Bence Illés
38017649,Dávid Palásthy
38017685,Barna Burucz
38017686,Richárd Balázs
38017687,Zoltán Varga
38017689,Tibor Ladányi
38017690,András Horváth
38017691,Dávid Kelemen
38017693,Norbert Ódé
38017694,Gábor Roma
38017697,Zsombor Nyárasdi
38017698,Balázs Banai
38017699,Tamás Egerszegi
38017700,Tamás Tajthy
38017702,Benjámin Balázs
38017703,Pedro Petrazzi
38017704,Lukacs Bole
38017709,Lazar Arsic
38017710,Bence Balogh
38017713,István Bognár
38017714,Bálint Domokos
38017715,Levente Jova
38017716,Máté Papp
38017717,Máté Vass
38017718,Roland Szabó
38017719,Gábor Papp
38017723,György Lőrincz
38017724,Balázs Zamostny
38017725,Miroslav Zsdral
38017727,Szebasztián Körmöci
38017728,Patrik Kovács
38017730,Bence Vég
38017731,Erik Nagy
38017734,István Tompa
38017735,Dániel Baranyai
38017736,Ferenc Gergulás
38017737,Ádám Pandur
38017740,Károly Csák
38017742,Patrik Krómer
38017743,Dávid Sebestyén
38017746,András Pásztor
38017747,László Mészáros
38017748,Tamás Lázok
38017749,Tamás Bagó
38017750,Vilmos Szalai
38017751,Imre Hibó
38017753,Róbert Litauszki
38017754,Patrik Czimmermann
38017755,Tamás Tóvizi
38017757,Péter Pfeffer
38017759,Roland Domonyi
38017768,Gergő Szécsi
38017769,Balázs Bényei
38017770,András Burics
38017772,Dávid Sigér
38017809,Attila Urbancsik
38017810,Gábor Nyírcsák
38017811,Aristide Die
38017813,Zsolt Könczey
38017814,Gábor Horváth
38017815,Gábor Piros
38017816,Károly Cseke
38017817,Donát Nyisalovits
38017819,Andor Nagy
38017820,Csaba Kószó
38017821,Áron Szalai
38017822,Sasa Macura
38017825,György Scheilinger
38017826,Bence Juhász
38017827,Gergő Lakatos
38017829,Patrik Husanik
38017830,Péter Tóth
38017834,Gyula Bihari
38017835,Máté Czégel
38017836,Péter Szabó
38017837,Balázs Demkó
38017839,Richárd Illés
38017841,Patrik Bacsa
38017852,Gábor Polényi
38017899,Márió Gorjánácz
38017980,Gábor Kiss
38017983,András Karakai
38017985,Balázs Kádár
38017989,József Czvetkó
38017990,Gergő Tátrai
38017999,Dániel Kovács
3801814,Giuseppe Abruzzese
38018142,Milán Németh
38018186,Oscar Brooks
3801856,Daniele Portanova
3801867,Giovanni De Toma
3801877,Vincenzo Marruocco
3801884,Samuele Barsotti
3801887,Angelo Buglio
38018961,Balázs Duba
38019101,Szabolcs Csordás
38019174,Péter Bogáti
3801926,Paolo Cannavaro
3801931,Salvatore Galizia
38019374,Adrián Zimányi
38019376,Tibor Tarr
38019381,János Birtalan
38019385,Márton Borsi
3801948,Francesco D'Addazio
38019500,Ákos Laurinyecz
38019510,Zsolt Sztrunga
38019534,Csaba Aradi
3801965,Nicola Mingazzini
38019757,György Katona
38019777,Zsolt Haraszti
38019782,Dávid Radványi
38019836,Gergő Nagy
38019838,Richárd Vernes
38019934,Gábor Eperjesi
38019935,Gábor Jánvári
38019937,Roland Mursits
38019986,Ádám Rokszin
38019987,Szilárd Papp
38019988,Ferenc Kalmár
38019991,Tamás Balogh
38019992,Donát Reznek
38019994,Ádám Kovács
38019996,Bence Batik
38019998,László Kazi
38019999,Andor Vágó
38020003,Martin Króner
38020004,István Berki
38020005,Balázs Lovrencsics
38020008,Soma Novothny
38020009,Patrik Ihász
38020010,Martin Burcsik
38020013,Attila Sebe
38020014,Gábor Gallik
38020015,Károly Illés
38020016,Martin Tímár
38020018,Márk Kónya
38020019,Szabolcs Sárközi
38020023,László Barna
38020025,Gábor Kállai
38020034,Ádám Fürjes
38020036,József Kálmán
38020037,Dávid Zvara
38020038,Bálint Balázs
3802004,Giandomenico Mesto
38020040,Dávid Bussy
38020041,Máté Jakab
38020042,János Nagy
38020044,Tamás Petrezselyem
38020045,Bálint Tóth
38020047,Dávid Erős
38020048,Dávid Banai
38020049,Sándor Molnár
38020051,Márk Szécsi
38020052,Mátyás Gál
38020053,József Patalenszki
38020054,Bendegúz Györky
38020055,Dániel Tóth
38020056,Bence Komlossy
38020057,Dávid Nyitrai
38020058,Gergő Poszuk
38020061,Tamás Szöllősi
38020064,Márton Balogh
38020066,József Pados
38020068,Dániel Katona
38020069,János Boros
38020070,Máté Halápi
38020071,Csanád Rápó
38020072,Tamás Molnár
38020073,László Herczeg
38020074,Denis Brkic
38020076,Roland Karacs
38020077,Elek Nyilas
38020079,Tibor Nagy
38020080,Ferenc Tóth
38020087,Zoltán Nagy
38020088,Roland Tamási
38020091,Viktor Németh
38020098,Dániel Nagy
38020101,Gergő Kocsis
38020108,Ádám Bezerédi
38020109,Pál Blatt
38020110,Norbert Pintér
38020111,Máté Juhász
38020112,Máté Feil
38020113,Dávid Budai
38020115,Patrik Facskó
38020119,Bence Elek
38020120,Viktor Farkas
38020121,Zsolt Gajdos
38020122,Gergő Steinbach
38020123,Zoltán Kupás
38020131,Attila Nótás
38020132,István Albert
38020148,Gergő Balog
38020149,Norbert Farkas
3802015,Alfonso Camorani
38020177,Dániel Tóth
38020178,Dániel Bordás
38020179,Ariel Végh
38020190,Zsolt Kalmár
38020193,János Köles
38020194,László Gyűrű
38020205,Dávid Bailo
38020217,Zsolt Antal
38020218,Dávid Holman
38020219,Máté Oláh
38020220,Péter Pölöskei
38020247,András Farkas
38020248,György Szabó
38020251,Szilárd Pécseli
38020255,Szabolcs Gál
38020260,Attila Szigeti
38020261,Ádám Al-Mohamed
38020263,Gyula Gecse
38020264,Renátó Kiss
38020265,Norbert Iflinger
38020266,Jammeh Haruna
38020273,Alex Hrabina
38020274,Gábor Szakács
38020275,Márk Rácz
38020276,Dávid Lázár
38020277,Csongor Bata
38020281,Krisztián Kálmán
38020283,Péter Szabó
38020284,Tamás Varga
38020285,Patrik Király
38020286,Zsolt Tar
38020287,László Sándor
3802029,Riccardo Fissore
38020293,Salem Reydan
38020344,Viktor Hegedűs
38020346,Gábor Hajnal
38020350,Tihamér Balla
38020395,Bence Szurkos
38020411,Áron Mészáros
38020424,Dávid Dencz
38020540,Attila Abu
38020561,László Pekár
38020592,Miklós Szolomájer
3802076,Gianluca Pegolo
3802078,Ivan Rajcic
3802163,Cristian Bertani
3802173,Giuseppe Le Noci
3802175,Marco Mallus
3802204,Marco Cassetti
3802252,Massimiliano Benassi
3802258,Thomas Manfredini
3802307,Emanuele D'Anna
3802309,Alessandro Gambadori
3802320,Maurizio Nassi
3802360,Michele Pazienza
3802413,Emiliano Moretti
3802418,Christian Terlizzi
3802422,Patrice Evra
3802434,Francesco Scarpa
3802442,Andrea Lisuzzo
3802445,Armando Perna
3802453,Vincenzo Migliaccio
3802474,Andrea Pintori
3802493,Emil Zubin
3802579,Marco Cellini
3802584,Andrea Parola
3802623,Daniele Ficagna
3802657,Alessandro Zirilli
3802782,Gaetano Vastola
3802812,Matteo Brighi
3802875,Michele Ischia
3803006,Giuseppe Benincasa
38030954,Zsolt Patvaros
38031491,Gergely Bobál
38031492,Dávid Bobál
38031501,Tamás Hajba
38031532,Gergely Nagy
38031533,Igor Nitchenko
38031609,Tamás Csepregi
38031647,Mahir Jasarevic
38031648,Ákos Vörös
38031649,Paolo Mavolo
38031650,Dávid Pál
38031735,Márk Jagodics
38031743,András Radó
38031792,Olivér Kovács
38031876,Tamás Turi
38032006,Patrik Vass
38032013,István Kállai
38032686,Richárd Guzsik
38032688,Norbert Geiger
38032691,Rajmund Rézműves
38032979,Richárd Czafit
38032987,Tamás Kéri
38032997,Dániel Kasza
38033025,Renan
38033026,Slimane Bouadla
38033027,Máté Nehéz
38033028,Gergő Simita
38033029,Denis Samuel Obot
38033033,Ádám Lang
38033104,Ákos Füle
38033555,Dávid Módis
38033556,Sándor Kristófi
38033558,László Dajka
38033559,Balázs Benkő
38033687,Márton Czuczi
38033688,Krisztián Nagy
38033731,László Erdélyi
38033732,Patrick Ikenne-King
38033733,Sergiu Moga
38033734,Sebastian Remeş
38033735,Richárd Zsolnai
38033736,Patrik Kelemen
38033737,Gergő Huszár
38033922,Ádám Csurka
38033923,Martin Szabó
38033924,Vyacheslav Skunts
38033926,Roland Szőke
38033927,Martin Lengyel
38033928,Jácint Kazvinszki
38033929,Levente Vágó
38033931,Attila Osváth
38033940,János Fejes
38033941,Mihály Csábi
38033942,Norbert Szemerédi
38033947,Dominik Nagy
38033950,Martin Csirszki
38034187,Attila Szakály
38034228,Zalán Vadas
38034229,Olivér Fenyvesi
38034230,Bence Házi
38034231,Tamás Horváth
38034233,Krisztián Kirchner
38034240,Árpád Horváth
38034241,Bánk Böröczky
38034242,Dávid Laczkó
38034243,Milán Földes
38034245,Márk Kuckó
38034250,Martin Zsirai
38034251,Tamás Szeles
38034252,Máté Hanzl
38034253,Máté Dallos
38034254,Márió Németh
38034255,László Kaiser
38034256,Dávid Dombó
38034258,Attila Hanák
38034261,Ádám Galambos
38034262,Barna Kesztyűs
38034263,Krisztián Kollarics
38034264,Bertold Laták
38034266,Gábor Puskás
38034267,Bence Deutsch
38034273,Péter Horváth
38034274,Kenny Dudu
38034275,Zorán Kazi
38034276,Dániel Illés
38034277,Szilárd Szabó
38034278,László Varga
38034280,András Faller
38034281,Miklós Szávuj
38034282,Dávid Aladics
38034283,István Urlauber
38034285,László Kleinheisler
38034286,Fabio Nascimento de Oliveira
38034287,Csaba Molnár
38034291,Vince Gelei
38034298,Marcell Enyingi
38034300,Zsolt Schmidt
38034301,Valentin Berdó
38034302,Richárd Szabacsi
38034303,Péter Tóth
38034307,Bálint Nagy
38034308,Roland Domján
38034309,Krisztián Sipos
38034341,Gergely Hajdú
38034342,Benjámin Varga-Sebestyén
38034345,Roland Nemes
38034346,Kristóf Mag
38034347,Martin Jung
38034348,Péter Szikes
38034349,Gergő Gyürki
38034351,Krisztián Pinkóczi
38034352,András Sokolowski
38034353,Ádám Pápai
38034354,Bence Mayer
38034355,Iván Praczkó
38034416,Gábor Kocsis
38034418,Renátó Abou-Warda
38034572,Ante Milas
38034577,Viktor Kertész
38034579,Tamás Kakuk
38034580,József Sápi
38034581,Rajmond Balint
38034583,Krisztián Kuti
38034584,Dániel Böszörményi
38034585,Alex Engel
38034586,Dániel Bereczki
38034597,András Tóth
38034598,Ákos Szala
38034602,Junior Messi Enguene
38034605,Ádám Ferkó
38034606,Ádám Füredi
38034612,Gerjén Ablonczy
38034613,Ádám Csontos
38034614,Zsombor Futó
38034616,Gergő Gengeliczki
38034617,Máté Varga
38034619,Valér Kapacina
38034620,Gergely Kovács
38034621,Gyula Lengyel
38034622,Gábor Erdei
38034624,Csaba Kleizer
38034628,Ádám Baranyai
38034631,Rajmund Toricska
38034632,Crispin Strommer
38034641,László Albert
38034642,László Szivák
38034643,Tamás Ondrejó
38034644,László Könyves
38034645,Szabolcs Füredi
38034669,Khaly Thiam
38034671,André Luís
38034909,Laszlo Hodgyai
38034910,Danijel Romic
38034911,Antal Rónai
38034912,Junior Joaz Lopez Da Silva
38034913,Edvárd Rusák
38034914,Ádám Krajczár
38034915,Dániel Juhász
38034916,Benjamin Babati
38034928,Gábor Sztehlik
38034929,Tibor Maszlag
38034930,Gábor Gréczi
38034940,Dávid Balázs
38034941,Richárd Magyar
38034942,Ádám Viczián
38034945,Máté Zsilinszki
38034947,Martin Ádám
38034948,Dávid Gerhát
38034952,Júnior Celso
38034953,István Csirmaz
38034954,Soma Orbán
38034955,Dominic Bödő
38034957,Benjamin Pető
38034958,Patrik Pados
38034985,Dávid Márkvárt
38035164,Szabolcs Varga
38035192,Attila Lőrinczy
38035204,Márk Farkas
38035273,Robert Feik
38035635,Barnabás Bese
38036874,Martin Csató
38036876,Márk Kelemen
38036878,Máté Kozma
38036881,Sinan Medgyes
38036882,Milán Szabó
38036883,Imre Vankó
38036885,Roland Paku
38037050,Georges Henri Griffiths
38037051,Botond Király
38037055,Tanque
38037118,Nikola Pantovic
38037119,Hisham Said
38037188,Csaba Vachtler
38037189,Márk Tamás
38037190,László Tóth
38037191,Bálint Károly
38037193,Péter Horváth
38037194,János Hahn
38037197,Dárius Csillag
38037198,Mihály Bene
38037200,Tibor Molnár
38037201,Márk Barcsay
38037202,László Mikola
38037203,Marcell Papp
38037204,Dominique Vallejos
38037205,Máté Papp
38037206,Ayub
38037207,Luka Dominic
38037208,Tamás Kis
38037209,Adrián Tóth
38037211,Martin Németh
38037212,Tom Schulz
38037213,Benjámin Cseke
38037214,Zoltán Szedlár
38037216,Máté Vida
38037223,Richárd Bodnár
38037224,Bálint Nagy
38037225,Milán Balogh
38037226,Bence Meiczinger
38037228,Péter Karacs
38037229,Bence Katona
38037230,Tamás Lázár
38037231,Bertalan Farkasdi
38037232,László Szűcs
38037233,Barnabás Soltész
38037234,András Busai
38037235,Bence Szepesi
38037236,Dávid Wágner
38037237,Ferenc Polyák
38037238,Richárd Szabó
38037239,Dávid Pesti
38037240,Dávid Szabó
38037241,Viktor Viniczai
38037244,Aurél Farkas
38037246,Dávid Jakab
38037247,Tibor Sorón
38037248,Tibor Tóth
38037249,Péter Hosszú
38037253,Viktor Dobó
38037255,Attila Varga
38037256,Gergő Barzó
38037257,Myke Bouard Ramos
38037266,János Jákó
38037274,Dániel Prosser
38037275,Richárd Kozma
38037281,Dániel Nagy
38037282,Gergő Takács
38037292,Balázs Szabó
38037293,Bence Steer
38037296,Balázs Koi
38037297,Ádám Kállai
38037298,Péter Brankovics
38037299,Bence Perger
38037300,Bence Lukács
38037301,Konrád Verebélyi
38037302,Martin Ludasi
38037303,László István
38037304,Péter Csima
38037305,Dániel Nagy
38037306,Balázs Virágh
38037307,Martin Vékes
38037311,Gergő Rácz
38037312,Máté Girán
38037313,Pantelis Popgeorgiev
38037314,Krisztián Kárász
38037316,Marcell Marcinaskó
38037317,Patrik Csanálosi
38037319,András Gyurácz
38037320,Dominik Pintér
38037322,Tamás Csilus
38037323,Gergő Tóth
38037324,Róbert Kővári
38037325,Péter Beke
38037326,Dávid Csikortás
38037327,Márk Madarász
38037407,Filip Holender
38037414,Péter Herceg
38037426,Máté Fézler
38037427,Ádám Menyhért
38037428,András Pintér
38037429,Ákos Baki
38037430,Szilveszter Hangya
38037431,Dániel Gera
38037432,Bence Sipos
38037433,Milán Sági
38037435,Ákos Marcsek
38037436,Dávid Nagyházi
38037439,Endre Botka
38037440,Patrik Bagó
38037441,József Kvanduk
38037442,Dávid Galamb
38037443,András Tar
38037444,József Maráczi
38037446,Szilárd Keresztes
38037448,Ramon Halmai
38037471,Milán Veisz
38037472,Richárd Vass
38037475,Dávid Vajdai
38037674,Gábor Gubicza
38037716,El Hadji Badiane Sidibé
38037732,András Bíró
38037796,Csaba Dániel
38037810,Dávid Vozár
38037973,Ádám Csilus
38037975,Benjamin Kónya
38037976,Ádám Nagy
38037977,Gergely Tiba
38037978,Antal Péter
38038309,Gergő Holdampf
38039200,Zsolt Nagy
38039207,Márton Lorentz
38039233,Gyula Csemer
38039236,Bence Lenzsér
38039237,Viktor Pongrácz
38039238,Dávid Illés
38039239,Bence Mervó
38039240,Zoltán Farkas
38039250,Kristian Benkö
38039262,Kristóf Koszecz
38039263,János Patály
38039267,Bence Daru
38039270,Donát Zsótér
38039271,Kristóf Polyák
38039279,Gergő Gajág
38039280,Patrik Gránicz
38039281,Alex Ivancsics
38039282,Csanád Novák
38039288,Tamás S. Juhász
38039289,András Komáromi
38039290,Donát Szivacski
38039291,Miklós Kitl
38039293,Dániel Szalai
38039295,Gábor Hajdók
38039298,Alex Kékesi
38039299,Krisztofer Takács
38039300,László Oláh
38039301,Soma Lékai
38039302,Zsombor Berecz
38039305,Dávid Asztalos
38039306,Simon Csordás
38039307,Valentin Horváth
38039310,Milán Merk
38039311,Sándor Andorkó
38039312,Ákos Sigér
38039313,Csaba Szatmári
38039317,Tamás Kertész
38039318,György Hursán
38039319,Mihály Szántó
38039320,Dániel Zámbori
38039329,Tamás Wild
38039332,Balázs Szabó
38039333,Martin Dulló
38039334,Dávid Mihály
38039336,Ákos Hazafi
38039337,Milán Laczkó
38039345,Krisztián Nagy
